sample_id,state,lab,producer,strain_name,product_name,product_type,date_tested,source_file,total_terpenes,beta_pinene,d_limonene,p_cymene,beta_caryophyllene,caryophyllene_oxide,gamma_terpinene,alpha_terpinene,alpha_pinene,beta_myrcene,ocimene,carene,camphene,terpinolene,humulene,guaiol,nerolidol,eucalyptol,linalool,isopulegol,alpha_bisabolol,geraniol,terpene_sum,n_detected,total_thc,total_cbd
aedcf951e4f84d08c332746507f26bdecebda502785a1d0dec1cde0dc484b07a,CA,SC Labs,"BT Farms, Inc.",NSF-BT-Pure Michigan-3.13.24,NSF-BT-Pure Michigan-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.8593,0.0894,0.5944,0.0,0.412,0.0105,0.0,0.0,0.0711,0.1282,0.0382,0.0,0.0138,0.0059,0.2018,0.0,0.0165,0.0,0.0274,0.0,0.1263,0.0011,1.7366000000000004,14,25.1161,0.0759
36d96dee42588b01497aebc46009733af2d94c7143aa991b998aefae847d45b6,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-Grape Fog-3.13.24,Mombacho-Grape Fog-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.6093,0.056,0.0687,0.0,0.1472,0.0108,0.0,0.0,0.1525,1.5731,0.3348,0.0,0.0033,0.0,0.0452,0.0619,0.0159,0.0,0.0207,0.0,0.0342,0.0,2.5243,13,25.028,0.1168
caf59b361ac225a2a4dd97e70e41e7ca110e9bd70d6a5e42da4038e0527923ff,CA,SC Labs,"Central Avenue Nursery, LLC DBA Sky Club",Pink Runtz,Pink Runtz,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.0753,0.074,0.5041,0.0,0.214,0.0,0.0,0.0,0.0343,0.4634,0.0024,0.0,0.0111,0.0056,0.0623,0.0,0.057,0.0,0.4322,0.0,0.0,0.0045,1.8648999999999998,12,31.6452,0.0977
4c563a48c42d4d43e88079d8e7a5e4c5d6756c0fd07e97a1ba78bdc4388a6458,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Gravity Apple Flower,Alluvium Organics: Gravity Apple Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.5596,0.0671,0.362,0.0,0.412,0.0151,0.0,0.0,0.0518,0.0778,0.0182,0.0,0.01,0.0031,0.1259,0.0,0.0227,0.0,0.0898,0.0,0.1176,0.0021,1.3752000000000002,14,31.5369,0.1076
faafe26656635fb6900be3b02099d4996bf569e244b99fac8a0cc4e10f010fc7,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Mimosa Glow Flower,Alluvium Organics: Mimosa Glow Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.6203,0.0987,0.2404,0.0,0.3751,0.0178,0.0,0.0,0.1575,0.2137,0.0258,0.0,0.0096,0.0,0.1164,0.0,0.0263,0.0,0.0713,0.0,0.1687,0.001,1.5223,13,27.0499,0.0882
494a38ac400b17fe0b251e54bcdee23e81f6f25e4d1a8ef5cd1d534e96d770c8,CA,SC Labs,"Dry Farmed Organic Medicinals, LLC",Alluvium Organics: Gravity Gush Flower,Alluvium Organics: Gravity Gush Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.735,0.0609,0.3909,0.0,0.6464,0.0207,0.0,0.0,0.0323,0.0579,0.0,0.0,0.0097,0.0036,0.1986,0.0,0.0,0.0,0.0632,0.0,0.0093,0.0,1.4934999999999998,11,28.6683,0.1137
9a1565d3e62db78ef97fe56eec21ec1e41abbb9b5d27cf2ba8c3b8aeb5931a13,CA,SC Labs,"MHEKA, LLC",Purple Punch,Purple Punch,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.9202,0.0918,0.4602,0.0,0.3763,0.0148,0.0,0.0,0.0621,0.1632,0.0876,0.0,0.0147,0.004,0.1145,0.1194,0.0041,0.0,0.1771,0.0,0.0841,0.0015,1.7754,15,27.7165,0.0804
ef57d83f02ea5a40dfe717c35312a5ed2e170ba5f9ac5ea61556d8e952ebdb93,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Punch Pops Flower,Alluvium Organics: Punch Pops Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.5183,0.0734,0.1211,0.0,0.4925,0.0221,0.0043,0.0053,0.0835,0.1268,0.0234,0.0102,0.005,0.1582,0.1489,0.0543,0.0029,0.0,0.0211,0.0,0.1032,0.0008,1.4569999999999999,18,25.4041,0.0709
266f508aa605d547945348268cbe1aaceb6ed57cabd3ec0f50f319a2c2e4dcc5,CA,SC Labs,Block 71,NSF-B71-JFG-Medellin-3.13.24,NSF-B71-JFG-Medellin-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.0662,0.1039,0.7067,0.0,0.5147,0.0154,0.0,0.0,0.078,0.1251,0.0356,0.0,0.0155,0.0074,0.1631,0.0,0.0266,0.0,0.042,0.0,0.0,0.0016,1.8356000000000001,13,28.2216,0.0765
99283ae9ec64ff11f1c5673cc7132d956172da5c53e6af5d0dbdcdfaeda03189,CA,SC Labs,"Dry Farmed Organic Medicinals, LLC",Alluvium Organics: Gravity Gush Flower,Alluvium Organics: Gravity Gush Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.735,0.0609,0.3909,0.0,0.6464,0.0207,0.0,0.0,0.0323,0.0579,0.0,0.0,0.0097,0.0036,0.1986,0.0,0.0,0.0,0.0632,0.0,0.0093,0.0,1.4934999999999998,11,28.6683,0.1137
22be6671939914a1579dc10c5f3f58ab5ab4a88efa98e6e3143e34a20c2f9b5e,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Mimosa Glow Flower,Alluvium Organics: Mimosa Glow Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.6203,0.0987,0.2404,0.0,0.3751,0.0178,0.0,0.0,0.1575,0.2137,0.0258,0.0,0.0096,0.0,0.1164,0.0,0.0263,0.0,0.0713,0.0,0.1687,0.001,1.5223,13,27.0499,0.0882
d94b9b11fe22d145ffa789069b0e9bf7617ee6a910ec69653abaf739360d9eca,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Gravity Apple Flower,Alluvium Organics: Gravity Apple Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.5596,0.0671,0.362,0.0,0.412,0.0151,0.0,0.0,0.0518,0.0778,0.0182,0.0,0.01,0.0031,0.1259,0.0,0.0227,0.0,0.0898,0.0,0.1176,0.0021,1.3752000000000002,14,31.5369,0.1076
7536bf0cd062ab633bb9eed758a7d0e3b77d29313d0db452d43678e3122caff5,CA,SC Labs,"Central Avenue Nursery, LLC DBA Sky Club",Pink Runtz,Pink Runtz,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.0753,0.074,0.5041,0.0,0.214,0.0,0.0,0.0,0.0343,0.4634,0.0024,0.0,0.0111,0.0056,0.0623,0.0,0.057,0.0,0.4322,0.0,0.0,0.0045,1.8648999999999998,12,31.6452,0.0977
ce8e9faf26d0ed571e32e77ed32f54ce58092f0b28fb820a91dda8e3f075f2c0,CA,SC Labs,Block 71,NSF-B71-JFG-Medellin-3.13.24,NSF-B71-JFG-Medellin-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.0662,0.1039,0.7067,0.0,0.5147,0.0154,0.0,0.0,0.078,0.1251,0.0356,0.0,0.0155,0.0074,0.1631,0.0,0.0266,0.0,0.042,0.0,0.0,0.0016,1.8356000000000001,13,28.2216,0.0765
ab295ad2088a28b663551ab14de528081f4f2f89d95daeb8c8f1a1c03894b634,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-Grape Fog-3.13.24,Mombacho-Grape Fog-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.6093,0.056,0.0687,0.0,0.1472,0.0108,0.0,0.0,0.1525,1.5731,0.3348,0.0,0.0033,0.0,0.0452,0.0619,0.0159,0.0,0.0207,0.0,0.0342,0.0,2.5243,13,25.028,0.1168
6e2db4f2f35847669ca73b1e12e9622c0d68b3148d11efc6ac1c419de0815146,CA,SC Labs,"MHEKA, LLC",Purple Punch,Purple Punch,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.9202,0.0918,0.4602,0.0,0.3763,0.0148,0.0,0.0,0.0621,0.1632,0.0876,0.0,0.0147,0.004,0.1145,0.1194,0.0041,0.0,0.1771,0.0,0.0841,0.0015,1.7754,15,27.7165,0.0804
c91d41658c4ad41414ecf0a6b069c6aaf0998390365a831493beb6ef9b94fa7a,CA,SC Labs,"Hobbit Hill, LLC",Ocimene Kush,Ocimene Kush,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.2083,0.0437,0.1352,0.0,0.3093,0.0842,0.0,0.0,0.0569,0.0198,0.2234,0.0,0.0058,0.0,0.1218,0.0,0.009,0.0,0.0921,0.0,0.0536,0.0,1.1548000000000003,12,26.1276,0.0734
fe32b93fa539c5a06ad78a83d51af9866ecb6c0db1b506a3c5b61b0bd1fadd11,CA,BelCosta Labs,Green Dragon Collective,24031124A,24031124A,Flower,2024-03-18T00:00:00,ca-results-latest.xlsx,2.78422,0.12215,0.81239,0.0,0.61646,,0.0,,0.06463,0.4613,0.0,0.0,0.02084,0.0,0.19664,0.08439,,0.0,0.40542,0.0,0.0,0.0,2.78422,9,29.88602,0.08542
649b844489349e902ad3cfe5afc607d3a13af56bffad7f334853c89412009382,CA,SC Labs,"BT Farms, Inc.",NSF-BT-Pure Michigan-3.13.24,NSF-BT-Pure Michigan-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.8593,0.0894,0.5944,0.0,0.412,0.0105,0.0,0.0,0.0711,0.1282,0.0382,0.0,0.0138,0.0059,0.2018,0.0,0.0165,0.0,0.0274,0.0,0.1263,0.0011,1.7366000000000004,14,25.1161,0.0759
161036ee8a487a44eaaa0472e74464b2d4502829d564e7e00cc77c273be1694f,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-God's Breath-3.13.24,Mombacho-God's Breath-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.8298,0.1891,0.2207,0.0,0.1529,0.0053,0.0,0.0,0.3993,0.5565,0.0454,0.0,0.01,0.0027,0.0452,0.0,0.0023,0.0,0.06,0.0,0.0307,0.001,1.7210999999999999,14,27.3892,0.1179
f2c925b60ff4f3f3cffabd0593352903f271d2d33cc419a3f844ae242bd7a717,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-Londonchello-3.13.24,Mombacho-Londonchello-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.1874,0.0621,0.1378,0.0,0.2513,0.0112,0.0,0.0,0.1815,1.1005,0.1158,0.0,0.0052,0.0,0.0998,0.0,0.0138,0.0,0.082,0.0,0.0468,0.0,2.1078,12,31.567,0.1094
1388c0d45a5847217b2b3b918a7a006c2728cf19bba640335893fe07c5511d1c,CA,SC Labs,"Terra Luna Farms, LLC",Sangria #21,Sangria #21,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.2407,0.0996,0.2106,0.0031,0.1779,0.0103,0.0183,0.024,0.0587,0.2634,0.0088,0.0368,0.0033,0.9734,0.0576,0.0067,0.0116,0.0043,0.0499,0.0,0.0455,0.0177,2.0815,20,28.3444,0.099
f2c925b60ff4f3f3cffabd0593352903f271d2d33cc419a3f844ae242bd7a717,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-Londonchello-3.13.24,Mombacho-Londonchello-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.1874,0.0621,0.1378,0.0,0.2513,0.0112,0.0,0.0,0.1815,1.1005,0.1158,0.0,0.0052,0.0,0.0998,0.0,0.0138,0.0,0.082,0.0,0.0468,0.0,2.1078,12,31.567,0.1094
1388c0d45a5847217b2b3b918a7a006c2728cf19bba640335893fe07c5511d1c,CA,SC Labs,"Terra Luna Farms, LLC",Sangria #21,Sangria #21,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.2407,0.0996,0.2106,0.0031,0.1779,0.0103,0.0183,0.024,0.0587,0.2634,0.0088,0.0368,0.0033,0.9734,0.0576,0.0067,0.0116,0.0043,0.0499,0.0,0.0455,0.0177,2.0815,20,28.3444,0.099
161036ee8a487a44eaaa0472e74464b2d4502829d564e7e00cc77c273be1694f,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-God's Breath-3.13.24,Mombacho-God's Breath-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.8298,0.1891,0.2207,0.0,0.1529,0.0053,0.0,0.0,0.3993,0.5565,0.0454,0.0,0.01,0.0027,0.0452,0.0,0.0023,0.0,0.06,0.0,0.0307,0.001,1.7210999999999999,14,27.3892,0.1179
ab295ad2088a28b663551ab14de528081f4f2f89d95daeb8c8f1a1c03894b634,CA,SC Labs,"Mombacho Mountain Organics, LLC",Mombacho-Grape Fog-3.13.24,Mombacho-Grape Fog-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.6093,0.056,0.0687,0.0,0.1472,0.0108,0.0,0.0,0.1525,1.5731,0.3348,0.0,0.0033,0.0,0.0452,0.0619,0.0159,0.0,0.0207,0.0,0.0342,0.0,2.5243,13,25.028,0.1168
32eba6285a73431a97a8df65b5cfd007becd738b36791860cc7e43cc361b9e6c,CA,SC Labs,"Over theHump, LLC",Sherbacio Tea,Sherbacio Tea,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.7526,0.0647,0.3037,0.0,0.4667,0.0236,0.0,0.0,0.0417,0.0921,0.0078,0.0,0.0106,0.0039,0.171,0.112,0.0462,0.0,0.1095,0.0,0.0496,0.0028,1.5059,15,34.1568,0.4274
50927f82045d71b45304a081ff76a38a121704d624bb7e3795ca088aa9891c60,CA,SC Labs,"Over theHump, LLC",Natty Bumppo,Natty Bumppo,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.8954,0.0634,0.3095,0.0,0.4664,0.0196,0.0,0.0,0.0315,0.188,0.0025,0.0,0.0104,0.0039,0.1377,0.0,0.0918,0.0,0.2487,0.0,0.0085,0.004,1.5858999999999999,14,31.0588,0.0921
395557c9d10c9992b4d6215aff0122506cb37fa592c3c0567c119b149ced62ae,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Punch Pops Flower,Alluvium Organics: Punch Pops Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.5183,0.0734,0.1211,0.0,0.4925,0.0221,0.0043,0.0053,0.0835,0.1268,0.0234,0.0102,0.005,0.1582,0.1489,0.0543,0.0029,0.0,0.0211,0.0,0.1032,0.0008,1.4569999999999999,18,25.4041,0.0709
c91d41658c4ad41414ecf0a6b069c6aaf0998390365a831493beb6ef9b94fa7a,CA,SC Labs,"Hobbit Hill, LLC",Ocimene Kush,Ocimene Kush,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.2083,0.0437,0.1352,0.0,0.3093,0.0842,0.0,0.0,0.0569,0.0198,0.2234,0.0,0.0058,0.0,0.1218,0.0,0.009,0.0,0.0921,0.0,0.0536,0.0,1.1548000000000003,12,26.1276,0.0734
395557c9d10c9992b4d6215aff0122506cb37fa592c3c0567c119b149ced62ae,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Punch Pops Flower,Alluvium Organics: Punch Pops Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.5183,0.0734,0.1211,0.0,0.4925,0.0221,0.0043,0.0053,0.0835,0.1268,0.0234,0.0102,0.005,0.1582,0.1489,0.0543,0.0029,0.0,0.0211,0.0,0.1032,0.0008,1.4569999999999999,18,25.4041,0.0709
649b844489349e902ad3cfe5afc607d3a13af56bffad7f334853c89412009382,CA,SC Labs,"BT Farms, Inc.",NSF-BT-Pure Michigan-3.13.24,NSF-BT-Pure Michigan-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.8593,0.0894,0.5944,0.0,0.412,0.0105,0.0,0.0,0.0711,0.1282,0.0382,0.0,0.0138,0.0059,0.2018,0.0,0.0165,0.0,0.0274,0.0,0.1263,0.0011,1.7366000000000004,14,25.1161,0.0759
99283ae9ec64ff11f1c5673cc7132d956172da5c53e6af5d0dbdcdfaeda03189,CA,SC Labs,"Dry Farmed Organic Medicinals, LLC",Alluvium Organics: Gravity Gush Flower,Alluvium Organics: Gravity Gush Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.735,0.0609,0.3909,0.0,0.6464,0.0207,0.0,0.0,0.0323,0.0579,0.0,0.0,0.0097,0.0036,0.1986,0.0,0.0,0.0,0.0632,0.0,0.0093,0.0,1.4934999999999998,11,28.6683,0.1137
6e2db4f2f35847669ca73b1e12e9622c0d68b3148d11efc6ac1c419de0815146,CA,SC Labs,"MHEKA, LLC",Purple Punch,Purple Punch,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.9202,0.0918,0.4602,0.0,0.3763,0.0148,0.0,0.0,0.0621,0.1632,0.0876,0.0,0.0147,0.004,0.1145,0.1194,0.0041,0.0,0.1771,0.0,0.0841,0.0015,1.7754,15,27.7165,0.0804
22be6671939914a1579dc10c5f3f58ab5ab4a88efa98e6e3143e34a20c2f9b5e,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Mimosa Glow Flower,Alluvium Organics: Mimosa Glow Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.6203,0.0987,0.2404,0.0,0.3751,0.0178,0.0,0.0,0.1575,0.2137,0.0258,0.0,0.0096,0.0,0.1164,0.0,0.0263,0.0,0.0713,0.0,0.1687,0.001,1.5223,13,27.0499,0.0882
d94b9b11fe22d145ffa789069b0e9bf7617ee6a910ec69653abaf739360d9eca,CA,SC Labs,"HUMBOLDT SUN GROWERS GUILD, LLC",Alluvium Organics: Gravity Apple Flower,Alluvium Organics: Gravity Apple Flower,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,1.5596,0.0671,0.362,0.0,0.412,0.0151,0.0,0.0,0.0518,0.0778,0.0182,0.0,0.01,0.0031,0.1259,0.0,0.0227,0.0,0.0898,0.0,0.1176,0.0021,1.3752000000000002,14,31.5369,0.1076
7536bf0cd062ab633bb9eed758a7d0e3b77d29313d0db452d43678e3122caff5,CA,SC Labs,"Central Avenue Nursery, LLC DBA Sky Club",Pink Runtz,Pink Runtz,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.0753,0.074,0.5041,0.0,0.214,0.0,0.0,0.0,0.0343,0.4634,0.0024,0.0,0.0111,0.0056,0.0623,0.0,0.057,0.0,0.4322,0.0,0.0,0.0045,1.8648999999999998,12,31.6452,0.0977
ce8e9faf26d0ed571e32e77ed32f54ce58092f0b28fb820a91dda8e3f075f2c0,CA,SC Labs,Block 71,NSF-B71-JFG-Medellin-3.13.24,NSF-B71-JFG-Medellin-3.13.24,"Flower, Inhalable",2024-03-18T00:00:00,ca-results-latest.xlsx,2.0662,0.1039,0.7067,0.0,0.5147,0.0154,0.0,0.0,0.078,0.1251,0.0356,0.0,0.0155,0.0074,0.1631,0.0,0.0266,0.0,0.042,0.0,0.0,0.0016,1.8356000000000001,13,28.2216,0.0765
f19c50fd32708e89bb190710a4a42b708ae404937870ef0133eadfedabaf8147,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Lilac Diesel,Lilac Diesel,Flower,2024-03-19T00:00:00,ca-results-latest.xlsx,2.12133,0.07726,0.1463,0.0,0.28072,,0.0199,0.02722,0.04711,0.20535,0.29985,0.0,0.0,0.86868,0.1172,0.0,,0.0,0.0,0.0,0.03174,0.0,2.1213300000000004,11,27.17392,0.08822
7986b38161e95ed887b3183e32e00c035ea82278c989a4929b5ce1ecce8e2591,CA,BelCosta Labs,Glass House Camarillo Cultivation LLC,Garlic Starship,Garlic Starship,Flower,2024-03-19T00:00:00,ca-results-latest.xlsx,1.37752,0.0762,0.47917,0.0,0.30468,,0.0,0.0,0.04015,0.25503,0.0,0.0,0.0,0.0,0.13512,0.0,,0.0,0.04979,0.0,0.03738,0.0,1.37752,8,25.87465,0.07952
817ede032d9d34f1566e7693e83eeeb05889e07f4712771b9a3123a225b7664c,CA,BelCosta Labs,Kind Op Corp,Cherry Punch X Animal Mints - Flower,Cherry Punch X Animal Mints - Flower,Flower,2024-03-20T00:00:00,ca-results-latest.xlsx,1.13347,0.05932,0.41952,0.0,0.26634,,0.0,0.0,0.03117,0.0244,0.0,0.0,0.0,0.0,0.10267,0.0,,0.0,0.23005,0.0,0.0,0.0,1.13347,7,24.30106,0.06563
dcf8910382358a64cc4a18feaefda879dda95fc7a1d93f5b4a502dc3c2337583,CA,SC Labs,"Highstar, LLC",CBX - Mount Zereal Kush - Manicured Flower,CBX - Mount Zereal Kush - Manicured Flower,"Flower, Medical Inhalable",2024-03-20T00:00:00,ca-results-latest.xlsx,3.1169,0.1647,1.0723,0.0,0.4535,0.0065,0.0,0.0,0.1021,0.3205,0.0334,0.0,0.0257,0.0105,0.182,0.0,0.0147,0.0,0.3474,0.0,0.0633,0.0186,2.8152,14,31.1928,0.0924
dc69911789f07a8df8edf03e11a77501fd4c8885e38edd77d8d1f38eeefd3505,CA,SC Labs,"Highstar, LLC",CBX - Mount Zereal Kush - Manicured Flower,CBX - Mount Zereal Kush - Manicured Flower,"Flower, Medical Inhalable",2024-03-20T00:00:00,ca-results-latest.xlsx,3.1169,0.1647,1.0723,0.0,0.4535,0.0065,0.0,0.0,0.1021,0.3205,0.0334,0.0,0.0257,0.0105,0.182,0.0,0.0147,0.0,0.3474,0.0,0.0633,0.0186,2.8152,14,31.1928,0.0924
dcf8910382358a64cc4a18feaefda879dda95fc7a1d93f5b4a502dc3c2337583,CA,SC Labs,"Highstar, LLC",CBX - Mount Zereal Kush - Manicured Flower,CBX - Mount Zereal Kush - Manicured Flower,"Flower, Medical Inhalable",2024-03-20T00:00:00,ca-results-latest.xlsx,3.1169,0.1647,1.0723,0.0,0.4535,0.0065,0.0,0.0,0.1021,0.3205,0.0334,0.0,0.0257,0.0105,0.182,0.0,0.0147,0.0,0.3474,0.0,0.0633,0.0186,2.8152,14,31.1928,0.0924
5a3a23f9fc556421db0ae6d4047697f67a62acbb555538fecf74a25e7a2028db,CA,Excelbis Labs,Greenfield Distribution Inc,G-Berries,G-Berries,Plant (Flower - Cured),2024-03-20T10:25:00,ca-results-latest.xlsx,0.73514,0.01213,0.062578,0.0,0.31855,0.0,0.0,0.0,0.005679,0.019334,0.108947,0.0,0.0,0.0,0.101919,0.0,0.0,0.0,0.073744,0.0,0.032257,0.0,0.735138,9,291.346,0.0
c3a7f9d3f984eddd6a87399fe119c5502c8dc9d1e4fde33d3c72f9988f2f31bb,CA,SC Labs,"2CW PRODUCTIONS, INC",Durban Gas,Durban Gas,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,3.1767,0.0933,0.2852,0.0,0.8147,0.0366,0.0144,0.0199,0.0635,0.3304,0.0452,0.0234,0.0058,0.739,0.2745,0.0,0.0361,0.0,0.0757,0.0,0.1045,0.0,2.9621999999999997,16,27.3361,0.1025
fcc619a10914006101f08969355155e9eda53861b2027777ef4d6fb86102dc3e,CA,SC Labs,"2CW PRODUCTIONS, INC",Purple Juice Box,Purple Juice Box,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,2.5663,0.0453,0.121,0.0,0.8712,0.0381,0.0,0.0,0.0748,0.3644,0.1962,0.0,0.0038,0.0,0.3937,0.0,0.0756,0.0,0.0652,0.0,0.2166,0.0,2.4659,12,26.6504,0.0875
7186004ef11d16791803e34a76f3c0e78419906f897e69c6c134afab32a12ec1,CA,SC Labs,Emerald Spirit Botanicals,Royal Blueberry 1/4oz,Royal Blueberry 1/4oz,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,3.409,0.0958,0.1577,0.0,0.5671,0.028,0.0,0.0,0.1745,1.4353,0.2912,0.0,0.006,0.0135,0.2569,0.0566,0.0171,0.0,0.0588,0.0,0.0734,0.0,3.2319000000000004,14,11.0361,14.1463
8a1252ec5782479872123e2633c1ca1d55674d630209bf847e0cbf02a119f5f1,CA,SC Labs,"Farmers Support, A California Mutual Benefit Corporation",Sour Strawberry 1/4oz,Sour Strawberry 1/4oz,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,1.6807,0.106,0.6313,0.0,0.2045,0.0069,0.0,0.0,0.0732,0.0819,0.1639,0.0,0.0175,0.0081,0.0604,0.0,0.0139,0.0,0.0777,0.0,0.0,0.0,1.4453,12,24.812,0.0646
316f8c0b0fa8c016b6f7ab01b6e7b5f709b5fd0d11ff9a47165c2e0ca956828c,CA,SC Labs,Southern Humboldt Royal Cannabis Company,Blueberry Guavlatto,Blueberry Guavlatto,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,1.493,0.0795,0.4311,0.0,0.2518,0.0145,0.0,0.0,0.0709,0.0852,0.0654,0.0,0.0117,0.0051,0.081,0.0,0.0046,0.0,0.0992,0.0,0.0659,0.0034,1.2693,14,24.4117,0.0926
3e47ae5c92feeed43a54f10c8e30071efd9e762644c6a34af9034b1caa517845,CA,SC Labs,"2CW PRODUCTIONS, INC",Durban Gas,Durban Gas,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,3.1767,0.0933,0.2852,0.0,0.8147,0.0366,0.0144,0.0199,0.0635,0.3304,0.0452,0.0234,0.0058,0.739,0.2745,0.0,0.0361,0.0,0.0757,0.0,0.1045,0.0,2.9621999999999997,16,27.3361,0.1025
a5318a42df4772669d5a5ae4d99042cb74a252cfe78f8485c83949c56bb29ebf,CA,SC Labs,"2CW PRODUCTIONS, INC",Purple Juice Box,Purple Juice Box,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,2.5663,0.0453,0.121,0.0,0.8712,0.0381,0.0,0.0,0.0748,0.3644,0.1962,0.0,0.0038,0.0,0.3937,0.0,0.0756,0.0,0.0652,0.0,0.2166,0.0,2.4659,12,26.6504,0.0875
dd1267c6f7938d541c43190f95f1f6e07d847e731825e817cc50abe5ab6ba46a,CA,SC Labs,"Highstar, LLC",HB - Super Silver Haze - Manicured Flower,HB - Super Silver Haze - Manicured Flower,"Flower, Medical Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,1.363,0.0345,0.1261,0.0,0.1723,0.0058,0.0,0.0,0.0143,0.807,0.0,0.0,0.005,0.0,0.0513,0.0,0.0089,0.0,0.0311,0.0,0.0,0.0,1.2563,10,26.7445,0.0808
00e8ed3de55e23fc57d88fe508a4b5937f10c9caf38562bbefa54783fdb221a8,CA,SC Labs,Mercy Wellness of Cotati,MWG011724TRC,MWG011724TRC,"Flower, Inhalable",2024-03-21T00:00:00,ca-results-latest.xlsx,1.3757,0.0435,0.3084,0.0,0.3307,0.0145,0.0,0.0,0.0237,0.203,0.0,0.0,0.0077,0.0038,0.1004,0.0,0.0214,0.0,0.1554,0.0,0.0617,0.0,1.2742,12,24.144,0.0649
